,player_id,player_name
128278,874974,Jose Verdun
128279,589308,Dionicio Pérez
128280,589988,Oscar Ruiz
128283,927326,Enzo Giménez
128284,790066,Jose Ignacio Florentin
128285,989044,Diego Valdez
128286,874966,Antonio Marin
128287,340363,Nildo Viera
128289,942169,Adrian Martinez
128290,587486,Guillermo Beltrán
128291,904596,Sergio Bareiro
128292,589312,Antonio Bareiro
128294,166107,Hernan Novick
128295,805146,Wilson Ayala
128296,924350,Marcelo Gonzalez
128297,1018156,Yeiber Murillo
128299,922900,Hugo Fernandez
128300,309000,Rogerio Leichtweis
128301,901945,Fabián Franco
128302,927327,Édgar Zaracho
128303,589324,Juan Santacruz
128305,333285,Angel Lucena
128306,163105,Silvio Torales
128308,126554,Jorge Mendoza
128310,874452,Ronaldo Martinez
128311,975210,Carlos Arrua
128312,940011,Marco Prieto
128313,923931,Ronaldo Baez
128314,989710,Valdeci Moreira
128315,39376,Rodrigo Rojas
128316,790065,Rodrigo Bogarín
128317,123030,Richard Ortiz
128321,835655,Leonardo Villagra
128322,974120,Pablo Ayala
128324,589354,Alberto Espinola
128325,33968,Juan Salgueiro
128326,13456,Cristian Riveros
128327,88888,Jorge Salinas
128328,589292,Ángel Benítez
128329,33149,David Mendoza
128330,100881,Luis Cabral
128332,895207,Matías Pardo
128333,1015733,Ramon Sosa
128334,846683,Cesar Villagra
128336,312826,Blas Diaz
128337,1015329,Carlos Duarte
128338,931228,Rodney Redes
128340,988862,Alvaro Campuzano
128341,973556,Julio Enciso
128342,922879,Nicolas Morinigo
128343,1064281,Armando Agustin Torres Acosta
128344,126570,Jorge Benitez
128346,147252,Luis De la Cruz
128348,387730,Jacson Pita Mina
128350,883217,Blas Armoa Nunez
128352,846362,Walter Clar
128355,988864,Ariel Schuartzman
128357,105235,Marcelo Palau
128358,923926,Pablo Meza
128359,106343,Rodrigo Alborno
128360,805373,Jorge Nunez
128361,589408,Wilfrido Baez
128362,873980,Gustavo Villamayor
128363,941640,Diego Vera
128364,43148,Edgar Benitez
128365,843504,William Candia
128366,1016087,Miguel Angel Fabian Ovejero
128367,822781,Jorge Morel
128369,1046948,Derlis Martínez
128370,871576,Edgardo Orzuza
128371,851504,Gerardo Arévalos
128372,75655,Gustavo Cristaldo
128373,589906,Nestor Gonzalez
128374,841009,Walter Ortiz
128375,924933,Ivan Franco
128376,883205,Alexis Duarte Pereira
128377,877452,Joseph Canale
128379,924812,Cristhian Paredes
128380,962855,Diego Doldán
128383,1015356,Gustavo Navarro
128384,877522,Tomás Rojas
128386,846682,Ignacio Mino
128387,974114,Gustavo Viera
128388,981059,Richard Cabrera
128390,942380,Estivel Moreira
128391,902907,Milciades Portillo
128394,875088,Iván Villalba
128395,926419,Feliciano Brizuela
128396,990276,Cesar Benitez
128397,1015334,Marcelo Paredes
128398,805416,David Mendieta Chavez
128399,1046428,Aldo Quinonez
128401,105844,Salustiano Candia
128402,873724,Nelson Ruiz
128403,1015321,Pedro Delvalle
128404,962130,Fernando Ovelar
128405,1023331,Erik Lopez
128406,1003071,Diego Duarte
128407,1010852,Diego Torres
128408,1085229,Miguel Samudio
128410,33581,Sergio Aquino
128411,1015319,Antonio Oviedo
128412,870122,Marino Arzamendia
128413,887425,Joel Jiménez
128414,1015322,Oscar Toledo
128415,851495,Gustavo Velazquez
128416,978368,Lucas Sanabria
128417,870135,Alexis Fernandez
128418,966481,Luis Ortiz
128419,1002831,Edgar Villalba
128420,1064851,Junior Noguera
128421,931433,Guido Chavez
128422,964726,Christian Riveros
128423,976006,Inocencio Velazquez
128424,976505,Marcelo Molinas
128425,982184,Orlando Coleman
128426,988866,Leon Farias
128427,990288,Fredy Vera
128428,1015339,Luis Colmán
128429,1015352,Enzo Ávalos
128430,1017177,Hugo Quintana
128431,1046494,Victor Cespedes
128432,34271,Juan Abente
128433,1022931,Jorge Exequiel Marquez
128434,1046819,Marcos Dure
128435,1049133,Milver Aquino
128436,1064605,Carlos Nino Junior Espinola Diaz
128438,822793,Miguel Martinez
128439,873944,Luis Ibarra
128440,1011076,Rodrigo Delvalle
128441,883203,Roberto Fernandez
128443,1020194,Jonathan Ferreira da Silva
128444,339431,Juan Argüello
128445,345907,Osvaldo Cabral
128446,927885,Steven Perez
128447,998422,Walter Ganoa
128448,873712,Víctor Villalba
128449,877521,Federico Acuna
128450,991696,Blas Ortigoza
128451,991972,Matias Barreto
128452,1015353,Héctor Villamayor
128453,1085456,Alejandro Samudio
128454,991855,Orlando Gill
128455,1009302,Elias Meza
128456,1015342,Juan Villamayor
128457,1015348,Jonathan Roa
128458,1017175,Victor Avalos
128464,11371,Julio dos Santos
128465,888377,Diego Barreto
128466,847813,Oscar Gimenez
128467,922783,Wilson Ibarrola
128468,39380,Ever Caballero
128469,822806,Nery Balbuena
128470,875133,Nestor Gimenez
128471,1065573,Joel Aquino
128472,126528,Tomas Bartomeus
128473,1011078,Wilder Viera
128474,926882,Sebastian Zaracho
128475,962123,Juan Roa
128476,975781,Alex Gonzalez
128477,1015336,Carlos Ripoll
128478,876830,Jose Baez
128479,980586,Marcelo Perez
128480,994288,Juan Caceres
128481,1016091,Gustavo Legal
128482,1066693,Saul Figueredo
128484,122971,Raúl Cáceres
128487,339955,Librado Azcona
128489,951545,Osmar Colman
128491,877519,Rodrigo Ruiz Díaz
128492,989579,Lucas González
128493,860730,Jang Hee-mang
128494,591458,Walter Cabrera
128495,982284,David Valenzuela
128496,923923,Gustavo Serdan
128497,977789,Rodrigo Vera
128498,1020195,Bonifacio Ariel Roa
128499,123022,Derlis Orue
128500,974319,Luis Mino
128501,975473,Fernando Escobar
128502,988658,Diego Fernandez
128507,822796,Juan Ojeda
128508,975823,Isidro Saldivar
128509,247247,Alexis Gonzalez
128510,877526,Adrian Vargas
128511,805370,Miguel Godoy
128512,924805,Luis Lezcano
128513,974130,Luis Franco
128514,1002833,Bruno Medina
128515,344977,David Mendieta
128516,805204,Wildo Alonso
128517,925409,Eduardo Duarte
128518,989711,Mario Otazu
128519,1085449,Jorge Paredes
128521,47742,José Ortigoza
128523,973739,David Fleitas
128524,805421,Jose Aquino
128525,892143,Hernesto Caballero
128526,974320,Oscar Noguera
128527,1015331,Matías Maidana
128528,905339,Fernando Romero
128530,805404,Walter Rodríguez
128531,47426,Herminio Miranda
128532,974122,Juan Gauto
128533,925187,Carlos Montiel
128534,925283,Victor Barrientos
128535,33582,Victor Cáceres
128537,962186,Hugo Martinez
128538,874792,Hernán Lópes
128539,589302,Arnaldo Recalde
128540,258173,Richard Salinas
128541,589360,Marcos Gamarra
128542,1015350,Jesús Araujo
128544,846312,Anibal Gomez
128545,936348,Ricardo Garay
128546,925408,Andres Duarte
128547,974121,William Santander
128548,923927,Alex Garcete
128549,925111,Edsson Riveros
128552,13459,Paulo Da Silva
128554,805203,Carlos Rolón
128555,871581,Santiago Rojas
128556,978370,Dante Nicolas Campisi
128557,1015950,Franco Aragon
128558,333377,Jorge Balbuena
128559,221146,Farid Díaz
128560,839734,Jhohan Romaña
128562,147283,Víctor Dávalos
128563,33146,Luis Cardozo
128565,805426,Juan Espinola
128566,974124,Francisco Parra
128567,994872,Fernando Benítez
128568,974450,Victor Alejandro Gonzalez
128569,846679,Marcos Dure
128570,926534,Dario Rios
128571,974116,Carlos Gonzalez
128572,355842,Jorge Arias
128573,925109,Matias Espinoza
128574,106101,Jorge Gonzalez
128575,923566,Miguel Benítez
128576,805467,Marcos Riveros
128577,790107,Ruben Escobar
128578,943039,Gonzalo Menendez
128579,975212,Claudio Nunez
128580,922774,Edgar Ferreira
128585,875132,Hugo Espinola
128586,988858,Alejandro Toledo
128587,46976,Christian Gustavo Sosa
128588,243521,Mario Saldivar
128589,990289,Alan Rodríguez
128593,974318,Fernando Martinez
128594,974115,Orlando Gallardo
128595,1046492,Rodney Pedrozo
128597,50372,Juan Aguilar
128598,885564,Jordán Santacruz
128599,988867,Jorge Luis Gonzalez Cardozo
128600,589898,Victor Ayala
128601,887429,Santiago Arzamendia
128602,125789,Sergio Otálvaro
128605,981374,Kevin Serna
128606,926812,Juan Franco
128607,1015330,Mauro Cardozo
128608,123272,Daniel Bocanegra
128609,925270,Ivan Cazal
128611,846575,Richard Fernandez
128612,33571,Victor Centurion
128613,47213,Alfredo Aguilar
128616,805372,Marcelo Baez
128617,46973,Julián Benítez
128618,36979,Martín Silva
128619,312248,Aquilino Giménez
128620,1015318,Rosalino Toledo
128621,147519,Pablo Gavilan
128622,923658,Wilson Daniel Quiñonez
128623,145066,Alexander Mejia
128624,47415,Rodrigo Muñoz
128625,47101,Ignacio Don
128626,885743,Aldo Vera
128627,974210,Angel Martinez
128628,1015317,Victor Barrios
128629,246245,Gustavo Gimenez
128630,75649,William Mendieta
128657,975914,Richard Salinas
128662,874853,Ramón Martínez
128678,805208,Wilson Leiva
128683,805400,Fernando Romero
128686,877524,Richard Franco
128695,974448,Celso Burgos
128701,979769,Cristhian Ocampos
128702,937496,Alexis Villalba
128703,805376,Luis Matto
128705,40733,Manuel Maciel
128708,870014,Marcos Acosta
128709,47403,Freddy Bareiro
128713,856950,Christian Vargas
128714,883926,Juan Manuel Vazquez
128721,885612,Richard Sánchez
128727,47392,Rodolfo Gamarra
128729,312814,Ruben Monges
128730,962862,Osmar Fernandez
128732,33574,Adalberto Román
128735,975222,Hugo Quintana
128749,1085450,Ramon Coronel
128759,885607,Martín Sánchez
128761,822096,Gabriel Díaz
128764,875126,Jorge Sanguina
128770,312810,Armando Vera
128771,340359,Joel Roman
128772,925126,Adrian Portillo
128775,981308,E Aruco
128776,981806,Luis Aquino
128777,982185,Fernando Espinola
128778,984182,Blas Ronaldo Melgarejo Sanabria
128779,979849,Gustavo Aguilar
128784,822807,Marcelino Namandu
128790,978553,Luis Vargas
128791,875893,Santiago Camacho
128792,883208,Stevens Gómez
128793,936701,Jesus Godoy
128794,947875,Gustavo Gamarra
128795,974119,Horacio Almada
128797,339701,Rodrigo Daniel Baez Acosta
128798,958145,Carlos Sanabria
128799,975221,Gilberto Mendieta
128800,975509,Hugo Rene Caceres
128801,975533,Adrian Romero
128802,980835,Jonathan Benitez
128805,808358,Bryan Tamacas
128811,350180,Richard Lugo Martinez
128812,589890,Antonio Alejandro Franco Arza
128814,883222,Victor Villasanti Arias
128818,805209,Bruno Mendieta
128819,934757,Jose Rotela
128820,978797,Junior Jara
128821,1085455,Rodolfo Rodriguez
128822,981184,Jose Vera
128823,48469,Dario Ocampo
128826,846313,Diego Arrua
128827,340355,Eric Cristaldo
128829,883202,Jesus Rolon Zarate
128830,932776,Jesus Amarilla
128832,805205,Luis Alejandro Giménez
128833,934416,Sergio Fretes
128834,974323,Ever Ramirez
128836,1022102,Macnelly Torres
128840,831749,Hugo Aquino
128841,871573,Diego Melgarejo
128846,33121,Diego Barreto
128850,975220,Javier Domínguez
128855,220949,Eugenio Montiel
128856,923678,Pedro Julian Chavez Ruiz
128857,25944,Darío Verón
128860,978250,Jose Valiente
128861,340299,Cristian Gaitan
128863,974123,Javier Maidana
128865,974117,Alan Olmedo
128866,158621,Maximiliano Olivera
128868,883209,Julio Baez Meza
128871,923565,Ismael Reyes
128872,247037,Robert Aldama
128878,47208,Francisco Joel Benitez Burgos
128880,805401,Derlis Alegre
128884,974128,Mario Otazu
128891,19105,Jose Domingo Salcedo
128900,22977,Juan Pablo Carrizo
128917,40769,Sebastian Ariosa
128923,974113,Derlis Mereles
128924,990287,Alexis Rojas
128929,805132,Juan Escobar
128932,926533,Aldo Maiz
128961,147446,Marcelo Cañete
128965,926626,Julio Doldan
128967,885567,Kevin Fernández
128969,805427,Victor Velazquez
128973,106098,Angel Orue
129000,926884,Wilfrido Britos
129002,33127,Nelson Cabrera
129003,39315,Julio Santacruz
129005,358164,William Palacios
129006,805358,Christian Aguada
129025,339997,Juan Diego Rojas Caicedo
129026,937459,Rodrigo López
129033,1085452,Junior Marabel
129034,922898,Pedro Gonzalez
129035,923933,Rodrigo Morinigo
129036,931642,Arnaldo Brunstein
129037,822780,Arturo Aranda
129038,909156,Ronald Roa
129040,928890,Juan Carlos Franco Olivares
129041,979720,Albert Aquino
129045,790111,Jonathan Valiente
129047,1085454,Walter Bogado
129052,805402,Wilfrido Rivas
129053,822808,Ricardo Gabazza
129054,893091,Marcos Urán
129055,922781,Enso Villamayor
129059,887536,Juan Ruiz Diaz
129060,932735,Rodrigo Martinez
129068,856952,Claudio Garay
129069,877454,Alejandro Cañiza
129073,925106,Leonardo Cornonel
129080,892159,Abel Paredes
129081,846680,Yonathan Samaniego
129082,934639,José Acosta
129086,18696,Fernando Gimenez
129088,877525,Junior Pineda
129090,877516,Fabio Corvalan
129091,884995,Nicolas Arrechea
129095,831752,Junior Britez
129102,33588,Wilson Pittoni
129104,922897,Amaguin Gonzalez
129107,929911,Carlos Romero
129109,873711,Pedro Martinez
129110,924936,Joel Roa
129117,76324,Julio Irrazábal
129123,239358,Eric Ramos
129125,33590,Nelson Romero
129129,3138,Julio Cáceres
129143,312310,Sergio Vergara
129147,589374,Cristian Martinez
129154,845391,Gerardo Ortiz
129174,15508,Carlos Bonet
129201,1087898,Luis Barrios
129205,822107,José Luis Moreno
129262,989583,Rodrigo Gonzalez
129265,1091054,Ronald Acuña
129278,312192,Hector Urrego
129295,988778,Leonardo Daniel Rivas
129306,1085445,Ruben Tarasco
129331,971217,Santiago Úbeda
129340,1009952,Derlis Aquino
129343,1085451,Mateo Gamarra
129344,1085453,Osmar Molinas
129365,805424,Roque Cardozo
129375,923934,Emmanuel Morales
129488,938573,Diego Menghi
129508,975082,Jorge Aguilar
129523,989519,Perez
129533,998555,Rolando Villagra
129549,991003,Fernando Bracho
129558,989521,Marcos Esteban Litre
129574,988622,Matías Segovia
129580,885536,Giovanni Bogado
129581,47423,Fabio Escobar
129582,981807,Alcides Scarpellini
129586,932500,Richard Martinez
129588,985009,David Riquelme
129590,1001749,Dilan Meza
129591,1010021,Sebastian Vargas
129593,924810,Juan Gomez
129596,988777,Giovane Kunchner
129597,988865,Gustavo Canizales
129606,890311,Freddy Coronel
129608,122617,Samuel Caceres
129613,925278,Geovane Khuchner
129614,964612,Kevin Pereira
129615,978367,Elias Alfonso Aranda
129617,988660,Diego Melgarejo
129618,989529,Esequiel Aranda
129619,1002876,Alex Costa
129620,1004048,Ignacio Paniagua
129622,990071,Hector Nunez
129626,973752,Sebastián Arce
129635,589984,Cristian Lopez
129641,975776,Alexis Verdun
129642,34033,Roberto Ovelar
129650,924011,Victor Samudio
129667,989520,Kevin Fernandez
129673,990277,Willian Santander
129674,924730,Gustavo Arevalos
129676,993167,Juan Acosta
129677,998208,Ariel Cattaneo
129686,998556,Kevin Aguero
129687,988784,Aldo Cubilla
129688,962580,Hugo Lopez
129690,988656,Gustavo Caballero
129697,927778,Tobias Arevalos
129698,981961,Miguel Barreto
129702,988657,Ariel Coronel
129703,992525,Diego Velazquez
129704,877514,Rodrigo Gimenez
129705,976115,Thiago Arevalo
129727,902656,Mateo Bustos
129759,925105,Maicol Fernandez
129767,988857,Nery Esteban Bareiro
129771,987590,Richard Rodríguez
129843,805232,Jorge Colman
129844,830002,Christian Ovelar
129845,891851,Guillermo Paiva
129854,925271,Derlis Rodrigues
129879,33584,Hugo Lusardi
129912,958593,Ivan Saldivar
129914,874977,Richard Britez
129917,874841,Richard Escobar
129919,877446,Edgar Baez
129921,924811,Gerardo Orrego
129924,966486,Jose Ojeda
129926,943563,Ariel Benitez
129928,966066,Edgar Ortellado
129944,924806,Fernando Rolon
129946,942371,Matias Rojas
129947,944438,Uallace de Souza Pereira
129949,951708,Fabian Pereira
129953,846850,Dionisio Pérez
129955,944162,Mario Ricardo
129957,268429,Oscar Ayala
129958,819013,Matías Rojas
129959,874975,David Barrios
129961,921385,Cristhian Candia
129964,942899,Hugo Benitez
129973,926966,Gustavo Romero
129974,943398,Blas Franco
129975,589386,Angel Vera
129977,957179,Armando Benitez
129985,962581,Fredy Vera
129986,923445,Arnaldo Andres Zarate Santacruz
129999,552616,Romulo
130008,943640,Joel Silva
130025,924807,Hector Sanabria
130049,972827,Francisco Báez
130081,108579,Harry Kane
130084,189061,Jack Grealish
130085,111505,Heung-Min Son
130086,105697,Serge Aurier
130087,802695,Ben Chilwell
130088,372344,Dominic Calvert-Lewin
130091,70996,Kevin De Bruyne
130092,142622,Antonio Rüdiger
130093,137774,Ben Mee
130095,217704,Sadio Mané
130096,173827,Jamie Vardy
130097,139227,Kurt Zouma
130099,100574,Conor Hourihane
130100,82566,Tom Cairney
130101,130181,Danny Ings
130102,43443,Aaron Cresswell
130103,555386,Ollie Watkins
130104,33541,Thiago Silva
130105,161717,James Ward-Prowse
130106,331737,Youri Tielemans
130107,794839,Gabriel Jesus
130108,885908,Reece James
130109,786028,Kalvin Phillips
130110,787885,Wilfred Ndidi
130111,123689,Karl Darlow
130112,120538,Jannik Vestergaard
130113,869792,Gabriel
130114,47992,Andros Townsend
130116,840217,Richarlison
130117,145188,James Tarkowski
130119,113956,Callum Wilson
130120,781544,Mason Holgate
130121,845074,Edouard Mendy
130122,610766,Tammy Abraham
130123,234148,N'Golo Kanté
130124,98435,Ross Barkley
130125,36465,Jonjo Shelvey
130126,301288,Solly March
130127,250223,John McGinn
130128,132874,Jorginho
130130,158213,Riyad Mahrez
130134,773409,Che Adams
130135,204336,Patrick Bamford
130136,914891,Jimmy Dunne
130137,33902,Danny Welbeck
130138,9628,Gary Cahill
130139,102624,Luke Ayling
130140,111850,Wilfried Zaha
130141,827679,Ezri Konsa
130142,824200,Ademola Lookman
130144,847097,Ethan Ampadu
130145,232306,Timo Werner
130147,303638,Tyrone Mings
130148,31417,Willian
130149,329417,Timothy Castagne
130151,39327,Liam Cooper
130152,45502,Alex McCarthy
130154,795064,Trent Alexander-Arnold
130155,339447,Fabián Balbuena
130158,243585,Fabinho
130159,879346,Scott McTominay
130160,48480,Pascal Groß
130161,51498,Pierre-Emerick Aubameyang
130162,1262,Christian Fuchs
130163,833956,Matty Cash
130168,788255,Fikayo Tomori
130169,152077,John Stones
130170,795260,Timothy Fosu-Mensah
130173,192144,Aleksandar Mitrović
130174,856714,Declan Rice
130175,149380,Harry Maguire
130178,197982,Conor Townsend
130179,47772,Michail Antonio
130180,803174,Antonee Robinson
130182,268903,Neal Maupay
130183,49647,Ashley Westwood
130184,205028,Joe Bryan
130185,110846,Michael Keane
130187,78454,Stuart Dallas
130188,106920,Ryan Fredericks
130189,42694,Jordan Henderson
130190,15479,Łukasz Fabiański
130191,98427,Sam Johnstone
130193,358394,Josh Brownhill
130195,934235,Bukayo Saka
130196,262911,Andrew Robertson
130197,65953,Xherdan Shaqiri
130198,894474,Max Kilman
130199,791,James Milner
130201,21300,David Luiz
130202,135666,Leandro Trossard
130203,122702,Érik Lamela
130204,923894,Wesley Fofana
130205,187729,Romain Saïss
130208,1076,Kasper Schmeichel
130213,855647,Harvey Barnes
130214,823085,Kyle Walker-Peters
130215,76632,Séamus Coleman
130217,356398,James Maddison
130219,98449,Conor Coady
130222,103335,Bernd Leno
130227,143047,Matt Doherty
130229,53825,Thiago Alcántara
130230,839819,Samuel Field
130231,51501,Joël Matip
130232,13630,Fernandinho
130234,98454,Jack Robinson
130235,372324,Enda Stevens
130236,143697,Roberto Firmino
130240,814590,Marcus Rashford
130241,158277,Allan
130244,904970,Conor Gallagher
130245,914691,Tariq Lamptey
130247,38393,Federico Fernández
130248,153444,Jamaal Lascelles
130249,190839,Luke Shaw
130251,800417,Ola Aina
130253,33854,Chris Basham
130254,347010,Allan Saint-Maximin
130255,864921,Eberechi Eze
130256,935543,Dwight McNeil
130257,20756,Ryan Bertrand
130258,20278,Scott Dann
130260,39282,James McArthur
130261,552884,Jarrod Bowen
130265,17094,Sergio Agüero
130266,45853,İlkay Gündoğan
130268,9048,Hugo Lloris
130270,352668,Tosin Adarabioyo
130271,39283,James McCarthy
130274,21299,Dale Stephens
130278,839410,Aaron Ramsdale
130279,243609,Alisson
130280,21521,Edinson Cavani
130281,844842,Yves Bissouma
130283,6562,João Moutinho
130284,162653,Nick Pope
130285,21164,Angelo Ogbonna
130286,867442,Callum Hudson-Odoi
130288,115441,Jeff Hendrick
130289,45944,Cheikhou Kouyaté
130290,138534,Raheem Sterling
130291,117083,Stuart Armstrong
130292,836705,Kai Havertz
130293,135647,Dennis Praet
130294,284441,Ruben Loftus-Cheek
130295,28367,Juan Mata
130296,21555,César Azpilicueta
130297,148710,Jeffrey Schlupp
130299,361310,Jonjoe Kenny
130301,359642,Kelechi Iheanacho
130303,50294,Luka Milivojević
130304,47737,Marc Albrighton
130305,368134,Matt Targett
130307,190851,Callum Robinson
130308,827681,James Justin
130310,863653,Aaron Wan-Bissaka
130311,365802,Harrison Reed
130313,123166,Nampalys Mendy
130314,151499,Bobby Reid
130316,186795,Andreas Christensen
130317,859765,Phil Foden
130318,27014,Moussa Sissoko
130319,15033,David McGoldrick
130320,825719,Issa Diop
130321,367228,Oliver McBurnie
130322,366592,Kieran Tierney
130323,190405,Leander Dendoncker
130324,166381,Charlie Taylor
130325,50070,Alexandre Lacazette
130326,845486,Tanguy Ndombélé
130327,846036,Ben White
130328,44614,Kyle Walker
130332,55052,Maxime Le Marchand
130334,355154,Max Lowe
130335,30144,Jonny Evans
130336,907464,Ian Carlo Poveda
130337,931278,Rayan Aït Nouri
130338,17054,Adam Lallana
130339,817957,Christian Pulišić
130340,190843,Isaac Hayden
130341,27999,John Fleck
130342,112928,George Baldock
130343,216308,Adam Webster
130345,138261,Ryan Fraser
130346,103045,Jordan Ayew
130347,149663,Nathan Aké
130348,609596,Karlan Grant
130349,869910,Moussa Djenepo
130350,858194,Edward Nketiah
130352,155997,Emerson Palmieri
130353,888550,Joseph Willock
130354,927356,Neco Williams
130355,830858,Keinan Davis
130356,914412,Ben Johnson
130357,975937,Jacob Ramsey
130358,198028,Dele Alli
130359,282649,Jack O'Connell
130360,24048,Fabian Delph
130361,795058,Tom Davies
130362,836675,Pascal Struijk
130363,871822,Steven Alzate
130364,906076,Illan Meslier
130365,895579,Aaron Connolly
130366,94758,Ben Davies
130367,26989,Jay Rodriguez
130368,18998,Andy Carroll
130369,151545,Virgil van Dijk
130371,856719,Dara O'Shea
130372,43192,Gylfi Sigurðsson
130374,560128,Joelinton
130376,943652,Jamie Shackleton
130377,988275,Tyrick Mitchell
130378,786022,Darnell Furlong
130379,138530,Jordan Pickford
130381,27028,Ashley Barnes
130384,954044,Ki-Jana Hoever
130385,43215,Nathaniel Clyne
130386,115365,Lewis Dunk
130387,754698,Ben Godfrey
130388,99090,Dan Burn
130390,67507,Matthew Lowton
130392,118179,Tim Ream
130393,96116,Kevin Long
130394,282665,Ben Osborn
130395,174975,Arthur Masuaku
130396,34578,Jake Livermore
130397,149815,John Lundstram
130398,50480,Chris Wood
130399,354808,Saïd Benrahma
130400,914902,Anthony Gordon
130401,45680,Ciaran Clark
130402,876214,Eric García
130404,828639,Daniel James
130405,920379,Nathan Tella
130408,9741,Mark Noble
130409,155818,Takumi Minamino
130410,267621,Robbie Brady
130411,817562,Kyle Edwards
130412,318927,Joe Gomez
130414,115346,Nathan Redmond
130415,20514,Billy Sharp
130416,33427,Hal Robson-Kanu
130417,352768,Ainsley Maitland-Niles
130419,40671,Kyle Bartley
130420,796144,Tyler Roberts
130421,593526,Nicolas Pépé
130423,866191,Sean Longstaff
130425,32787,Ahmed El-Mohamady
130427,20375,Wes Morgan
130428,39070,Olivier Giroud
130430,58488,Matěj Vydra
130431,100637,Oliver Norwood
130432,69378,David De Gea
130434,372336,Jacob Murphy
130435,307274,Semi Ajayi
130437,134361,Jack Stephens
130438,848512,Grady Diangana
130439,45970,Christian Benteke
130442,920393,Nathaniel Phillips
130443,997087,Liam Delap
130444,988963,Matthew Longstaff
130445,863651,Rekeem Harper
130446,833057,Hamza Choudhury
130448,545780,Harry Winks
130450,942116,Mason Greenwood
130451,927353,Curtis Jones
130452,137786,Neeskens Kebano
130453,54338,Romaine Sawyers
130454,69408,Marcos Alonso
130455,17063,Erik Pieters
130456,10486,Shane Long
130457,39183,Joel Ward
130458,149710,Lucas Moura
130460,970435,Will Smallbone
130462,768,Phil Bardsley
130463,21134,Mamadou Sakho
130464,891803,Jamal Lewis
130465,878705,Rhian Brewster
130466,111802,Paul Pogba
130467,826139,Reiss Nelson
130468,817979,Axel Tuanzebe
130470,921216,Michael Obafemi
130471,42699,Matt Ritchie
130472,941179,Niels Nkounkou
130473,920546,Robert Sanchez
130474,828640,Joe Rodon
130475,991584,Luke Thomas
130476,365772,Naby Keïta
130477,36466,Matt Phillips
130479,846441,Rúben Vinagre
130482,147142,Michael Hector
130483,835601,Moise Kean
130484,58994,Denis Odoi
130486,828571,Bernardo
130487,361332,Joshua Onomah
130488,191176,Anthony Martial
130490,100578,John Egan
130492,797688,Oskar Buur
130493,873050,Ibrahima Diallo
130494,358694,Marek Rodák
130495,139225,Benjamin Mendy
130496,963493,Leif Davis
130500,50539,Adrián
130501,190399,Divock Origi
130502,9127,Robert Snodgrass
130503,856718,Jayson Molumby
130504,920374,Dan N'Lundulu
130566,22109,Troy Deeney
130580,788134,Dean Henderson
130590,123388,Djibril Sidibé
130597,865740,Chris Mepham
130607,95791,Grant Hanley
130613,836693,Japhet Tanganga
130624,13108,Sokratis
130636,32124,James Tomkins
130649,548660,Philip Billing
130656,795059,Nathan Holland
130663,9766,Leighton Baines
130668,16701,Étienne Capoue
130671,18968,David Martin
130674,10589,Ashley Young
130689,355528,Harry Wilson
130702,852404,Mattéo Guendouzi
130709,75756,Kenny McLean
130712,50027,Craig Dawson
130716,55570,Shane Duffy
130717,255189,Kortney Hause
130727,44823,Junior Stanislas
130732,193554,Will Hughes
130733,927368,Brandon Williams
130743,839712,George Hirst
130744,16620,Wayne Hennessey
130745,979563,Jarrad Branthwaite
130746,10507,Phil Jagielka
130750,15242,Teemu Pukki
130761,18122,Tom Heaton
130766,372430,Frédéric Guilbert
130772,124960,Muhamed Bešić
130777,355152,Demarai Gray
130782,100621,Joshua King
130785,58351,Christian Kabasele
130786,93868,Phil Jones
130797,42707,Steve Cook
130801,22200,Craig Cathcart
130802,185995,Paul Dummett
130805,192266,Björn Engels
130808,10599,Ben Foster
130811,98450,Nathaniel Chalobah
130812,259995,Adam Masina
130813,27009,Morgan Schneiderlin
130816,512,Alexander Tettey
130818,26937,Pepe Reina
130819,50485,Connor Wickham
130824,232118,Dwight Gayle
130827,377108,Lys Mousset
130833,932628,Thomas Doyle
130835,15038,Sebastian Prödl
130836,879898,Jake Vokins
130837,955245,Harvey Elliott
130838,9037,Michael McGovern
130842,865912,Morgan Gibbs-White
130847,15152,Simon Francis
130848,583450,Jack Stacey
130856,46432,Tom Cleverley
130858,368120,Nabil Bentaleb
130859,39472,Martin Kelly
130868,254713,Sam Byram
130869,845286,Ismaila Sarr
130871,16586,Danny Rose
130876,19343,Dan Gosling
130878,185955,Jordon Ibe
130879,11796,Pablo Zabaleta
130886,22100,Ryan Bennett
130887,795044,Patrick Cutrone
130889,975079,João Pedro
130901,943645,Max Aarons
130904,73951,Andre Gray
130906,293519,Leroy Sané
130907,907667,Faustino Anjorin
130909,326343,Jean-Philippe Gbamin
130910,1012390,Brandon Pierrick
130912,1018847,Josh Martin
130914,205508,Jesse Lingard
130919,122701,Roberto Pereyra
130921,20097,Glenn Murray
130923,15823,Mario Vrančić
130927,825845,Tahith Chong
130928,30243,Neil Taylor
130929,20993,Jack Cork
130931,907668,Billy Gilmour
130935,817567,Sam Surridge
130937,859901,Oliver Skipp
130942,836698,Ryan Sessegnon
130944,922573,Gabriel Martinelli
130946,865167,Lloyd Kelly
130948,548188,Lewis Cook
130949,31703,Luke Freeman
130951,44566,Adam Smith
130954,101999,Jed Steer
130955,54331,Matty James
